X,Y
-0.6,-0.43
-0.59,-0.43
-0.58,-0.43
-0.57,-0.43
-0.56,-0.43
-0.55,-0.43
-0.54,-0.43
-0.53,-0.43
-0.52,-0.43
-0.51,-0.43
-0.5,-0.43
-0.49,-0.43
-0.48,-0.43
-0.47,-0.43
-0.46,-0.43
-0.45,-0.43
-0.44,-0.43
-0.43,-0.43
-0.42,-0.43
-0.41,-0.43
-0.4,-0.43
-0.39,-0.43
-0.38,-0.43
-0.37,-0.43
-0.36,-0.43
-0.35,-0.43
-0.34,-0.43
-0.33,-0.43
-0.32,-0.43
-0.31,-0.43
-0.3,-0.43
-0.29,-0.43
-0.28,-0.43
-0.27,-0.43
-0.26,-0.43
-0.25,-0.43
-0.24,-0.43
-0.23,-0.43
-0.22,-0.43
-0.21,-0.43
-0.2,-0.43
-0.19,-0.43
-0.18,-0.43
-0.17,-0.43
-0.16,-0.43
-0.15,-0.43
-0.14,-0.43
-0.13,-0.43
-0.12,-0.43
-0.11,-0.43
-0.1,-0.43
-0.09,-0.43
-0.08,-0.43
-0.07,-0.43
-0.06,-0.43
-0.05,-0.43
-0.04,-0.43
-0.03,-0.43
-0.02,-0.43
-0.01,-0.43
2.08167e-016,-0.43
0.01,-0.43
0.02,-0.43
0.03,-0.43
0.04,-0.43
0.05,-0.43
0.06,-0.43
0.07,-0.43
0.08,-0.43
0.09,-0.43
0.1,-0.43
0.11,-0.43
0.12,-0.43
0.13,-0.43
0.14,-0.43
0.15,-0.43
0.16,-0.43
0.17,-0.43
0.18,-0.43
0.19,-0.43
0.2,-0.43
0.21,-0.43
0.22,-0.43
0.23,-0.43
0.24,-0.43
0.25,-0.43
0.26,-0.43
0.27,-0.43
0.28,-0.43
0.29,-0.43
0.3,-0.43
0.31,-0.43
0.32,-0.43
0.33,-0.43
0.34,-0.43
0.35,-0.43
0.36,-0.43
0.37,-0.43
0.38,-0.43
0.39,-0.43
0.4,-0.43
0.41,-0.43
0.42,-0.43
0.43,-0.43
0.44,-0.43
0.45,-0.43
0.46,-0.43
0.47,-0.43
0.48,-0.43
0.49,-0.43
0.5,-0.43
0.51,-0.43
0.52,-0.43
0.53,-0.43
0.54,-0.43
0.55,-0.43
0.56,-0.43
0.57,-0.43
0.58,-0.43
0.59,-0.43
0.6,-0.43
0.61,-0.43
0.62,-0.43
0.63,-0.43
0.64,-0.43
0.65,-0.43
0.66,-0.43
0.67,-0.43
0.68,-0.43
0.69,-0.43
0.7,-0.43
0.71,-0.43
0.72,-0.43
0.73,-0.43
0.74,-0.43
0.75,-0.43
0.76,-0.43
0.77,-0.43
0.78,-0.43
0.79,-0.43
0.8,-0.43
0.81,-0.43
0.82,-0.43
0.83,-0.43
0.84,-0.43
0.85,-0.43
0.86,-0.43
0.87,-0.43
0.88,-0.43
0.89,-0.43
0.9,-0.43
0.91,-0.43
0.92,-0.43
0.93,-0.43
0.94,-0.43
0.95,-0.43
0.96,-0.43
0.97,-0.43
0.98,-0.43
0.99,-0.43
1,-0.43
1.01,-0.43
1.02,-0.43
1.03,-0.43
1.04,-0.43
1.05,-0.43
1.06,-0.43
1.07,-0.43
1.08,-0.43
1.09,-0.43
1.1,-0.43
1.11,-0.43
1.12,-0.43
1.13,-0.43
1.14,-0.43
1.15,-0.43
1.16,-0.43
1.17,-0.43
1.18,-0.43
1.19,-0.43
1.2,-0.43
1.21,-0.43
1.22,-0.43
1.23,-0.43
1.24,-0.43
1.25,-0.43
1.26,-0.43
1.27,-0.43
1.28,-0.43
1.29,-0.43
1.3,-0.43
1.31,-0.43
1.32,-0.43
1.33,-0.43
1.34,-0.43
1.35,-0.43
1.36,-0.43
1.37,-0.43
1.38,-0.43
1.39,-0.43
1.4,-0.43
1.41,-0.43
1.42,-0.43
1.43,-0.43
1.44,-0.43
1.45,-0.43
1.46,-0.43
1.47,-0.43
1.48,-0.43
1.49,-0.43
1.5,-0.43
1.51,-0.43
1.52,-0.43
1.53,-0.43
1.54,-0.43
1.55,-0.43
1.56,-0.43
1.57,-0.43
1.58,-0.43
1.59,-0.43
1.6,-0.43
1.61,-0.43
1.62,-0.43
1.63,-0.43
1.64,-0.43
1.65,-0.43
1.66,-0.43
1.67,-0.43
1.68,-0.43
1.69,-0.43
1.7,-0.43
1.71,-0.43
1.72,-0.43
1.73,-0.43
1.74,-0.43
1.75,-0.43
1.76,-0.43
1.77,-0.43
1.78,-0.43
1.79,-0.43
1.8,-0.43
1.81,-0.43
1.82,-0.43
1.83,-0.43
1.84,-0.43
1.85,-0.43
1.86,-0.43
1.87,-0.43
1.88,-0.43
1.89,-0.43
1.9,-0.43
1.91,-0.43
1.92,-0.43
1.93,-0.43
1.94,-0.43
1.95,-0.43
1.96,-0.43
1.97,-0.43
1.98,-0.43
1.99,-0.43
-2,-0.42
-1.99,-0.42
-1.98,-0.42
-1.97,-0.42
-1.96,-0.42
-1.95,-0.42
-1.94,-0.42
-1.93,-0.42
-1.92,-0.42
-1.91,-0.42
-1.9,-0.42
-1.89,-0.42
-1.88,-0.42
-1.87,-0.42
-1.86,-0.42
-1.85,-0.42
-1.84,-0.42
-1.83,-0.42
-1.82,-0.42
-1.81,-0.42
-1.8,-0.42
-1.79,-0.42
-1.78,-0.42
-1.77,-0.42
-1.76,-0.42
-1.75,-0.42
-1.74,-0.42
-1.73,-0.42
-1.72,-0.42
-1.71,-0.42
-1.7,-0.42
-1.69,-0.42
-1.68,-0.42
-1.67,-0.42
-1.66,-0.42
-1.65,-0.42
-1.64,-0.42
-1.63,-0.42
-1.62,-0.42
-1.61,-0.42
-1.6,-0.42
-1.59,-0.42
-1.58,-0.42
-1.57,-0.42
-1.56,-0.42
-1.55,-0.42
-1.54,-0.42
-1.53,-0.42
-1.52,-0.42
-1.51,-0.42
-1.5,-0.42
-1.49,-0.42
-1.48,-0.42
-1.47,-0.42
-1.46,-0.42
-1.45,-0.42
-1.44,-0.42
-1.43,-0.42
-1.42,-0.42
-1.41,-0.42
-1.4,-0.42
-1.39,-0.42
-1.38,-0.42
-1.37,-0.42
-1.36,-0.42
-1.35,-0.42
-1.34,-0.42
-1.33,-0.42
-1.32,-0.42
-1.31,-0.42
-1.3,-0.42
-1.29,-0.42
-1.28,-0.42
-1.27,-0.42
-1.26,-0.42
-1.25,-0.42
-1.24,-0.42
-1.23,-0.42
-1.22,-0.42
-1.21,-0.42
-1.2,-0.42
-1.19,-0.42
-1.18,-0.42
-1.17,-0.42
-1.16,-0.42
-1.15,-0.42
-1.14,-0.42
-1.13,-0.42
-1.12,-0.42
-1.11,-0.42
-1.1,-0.42
-1.09,-0.42
-1.08,-0.42
-1.07,-0.42
-1.06,-0.42
-1.05,-0.42
-1.04,-0.42
-1.03,-0.42
-1.02,-0.42
-1.01,-0.42
-1,-0.42
-0.99,-0.42
-0.98,-0.42
-0.97,-0.42
-0.96,-0.42
-0.95,-0.42
-0.94,-0.42
-0.93,-0.42
-0.92,-0.42
-0.91,-0.42
-0.9,-0.42
-0.89,-0.42
-0.88,-0.42
-0.87,-0.42
-0.86,-0.42
-0.85,-0.42
-0.84,-0.42
-0.83,-0.42
-0.82,-0.42
-0.81,-0.42
-0.8,-0.42
-0.79,-0.42
-0.78,-0.42
-0.77,-0.42
-0.76,-0.42
-0.75,-0.42
-0.74,-0.42
-0.73,-0.42
-0.72,-0.42
-0.71,-0.42
-0.7,-0.42
-0.69,-0.42
-0.68,-0.42
-0.67,-0.42
-0.66,-0.42
-0.65,-0.42
-0.64,-0.42
-0.63,-0.42
-0.62,-0.42
-0.61,-0.42
-0.6,-0.42
-0.59,-0.42
-0.58,-0.42
-0.57,-0.42
-0.56,-0.42
-0.55,-0.42
-0.54,-0.42
-0.53,-0.42
-0.52,-0.42
-0.51,-0.42
-0.5,-0.42
-0.49,-0.42
-0.48,-0.42
-0.47,-0.42
-0.46,-0.42
-0.45,-0.42
-0.44,-0.42
-0.43,-0.42
-0.42,-0.42
-0.41,-0.42
-0.4,-0.42
-0.39,-0.42
-0.38,-0.42
-0.37,-0.42
-0.36,-0.42
-0.35,-0.42
-0.34,-0.42
-0.33,-0.42
-0.32,-0.42
-0.31,-0.42
-0.3,-0.42
-0.29,-0.42
-0.28,-0.42
-0.27,-0.42
-0.26,-0.42
-0.25,-0.42
-0.24,-0.42
-0.23,-0.42
-0.22,-0.42
-0.21,-0.42
-0.2,-0.42
-0.19,-0.42
-0.18,-0.42
-0.17,-0.42
-0.16,-0.42
-0.15,-0.42
-0.14,-0.42
-0.13,-0.42
-0.12,-0.42
-0.11,-0.42
-0.1,-0.42
-0.09,-0.42
-0.08,-0.42
-0.07,-0.42
-0.06,-0.42
-0.05,-0.42
-0.04,-0.42
-0.03,-0.42
-0.02,-0.42
-0.01,-0.42
2.08167e-016,-0.42
0.01,-0.42
0.02,-0.42
0.03,-0.42
0.04,-0.42
0.05,-0.42
0.06,-0.42
0.07,-0.42
0.08,-0.42
0.09,-0.42
0.1,-0.42
0.11,-0.42
0.12,-0.42
0.13,-0.42
0.14,-0.42
0.15,-0.42
0.16,-0.42
0.17,-0.42
0.18,-0.42
0.19,-0.42
0.2,-0.42
0.21,-0.42
0.22,-0.42
0.23,-0.42
0.24,-0.42
0.25,-0.42
0.26,-0.42
0.27,-0.42
0.28,-0.42
0.29,-0.42
0.3,-0.42
0.31,-0.42
0.32,-0.42
0.33,-0.42
0.34,-0.42
0.35,-0.42
0.36,-0.42
0.37,-0.42
0.38,-0.42
0.39,-0.42
0.4,-0.42
0.41,-0.42
0.42,-0.42
0.43,-0.42
0.44,-0.42
0.45,-0.42
0.46,-0.42
0.47,-0.42
0.48,-0.42
0.49,-0.42
0.5,-0.42
0.51,-0.42
0.52,-0.42
0.53,-0.42
0.54,-0.42
0.55,-0.42
0.56,-0.42
0.57,-0.42
0.58,-0.42
0.59,-0.42
0.6,-0.42
0.61,-0.42
0.62,-0.42
0.63,-0.42
0.64,-0.42
0.65,-0.42
0.66,-0.42
0.67,-0.42
0.68,-0.42
0.69,-0.42
0.7,-0.42
0.71,-0.42
0.72,-0.42
0.73,-0.42
0.74,-0.42
0.75,-0.42
0.76,-0.42
0.77,-0.42
0.78,-0.42
0.79,-0.42
0.8,-0.42
0.81,-0.42
0.82,-0.42
0.83,-0.42
0.84,-0.42
0.85,-0.42
0.86,-0.42
0.87,-0.42
0.88,-0.42
0.89,-0.42
0.9,-0.42
0.91,-0.42
0.92,-0.42
0.93,-0.42
0.94,-0.42
0.95,-0.42
0.96,-0.42
0.97,-0.42
0.98,-0.42
0.99,-0.42
1,-0.42
1.01,-0.42
1.02,-0.42
1.03,-0.42
1.04,-0.42
1.05,-0.42
1.06,-0.42
1.07,-0.42
1.08,-0.42
1.09,-0.42
1.1,-0.42
1.11,-0.42
1.12,-0.42
1.13,-0.42
1.14,-0.42
1.15,-0.42
1.16,-0.42
1.17,-0.42
1.18,-0.42
1.19,-0.42
1.2,-0.42
1.21,-0.42
1.22,-0.42
1.23,-0.42
1.24,-0.42
1.25,-0.42
1.26,-0.42
1.27,-0.42
1.28,-0.42
1.29,-0.42
1.3,-0.42
1.31,-0.42
1.32,-0.42
1.33,-0.42
1.34,-0.42
1.35,-0.42
1.36,-0.42
1.37,-0.42
1.38,-0.42
1.39,-0.42
1.4,-0.42
1.41,-0.42
1.42,-0.42
1.43,-0.42
1.44,-0.42
1.45,-0.42
1.46,-0.42
1.47,-0.42
1.48,-0.42
1.49,-0.42
1.5,-0.42
1.51,-0.42
1.52,-0.42
1.53,-0.42
1.54,-0.42
1.55,-0.42
1.56,-0.42
1.57,-0.42
1.58,-0.42
1.59,-0.42
1.6,-0.42
1.61,-0.42
1.62,-0.42
1.63,-0.42
1.64,-0.42
1.65,-0.42
1.66,-0.42
1.67,-0.42
1.68,-0.42
1.69,-0.42
1.7,-0.42
1.71,-0.42
1.72,-0.42
1.73,-0.42
1.74,-0.42
1.75,-0.42
1.76,-0.42
1.77,-0.42
1.78,-0.42
1.79,-0.42
1.8,-0.42
1.81,-0.42
1.82,-0.42
1.83,-0.42
1.84,-0.42
1.85,-0.42
1.86,-0.42
1.87,-0.42
1.88,-0.42
1.89,-0.42
1.9,-0.42
1.91,-0.42
1.92,-0.42
1.93,-0.42
1.94,-0.42
1.95,-0.42
1.96,-0.42
1.97,-0.42
1.98,-0.42
1.99,-0.42
-2,-0.41
-1.99,-0.41
-1.98,-0.41
-1.97,-0.41
-1.96,-0.41
-1.95,-0.41
-1.94,-0.41
-1.93,-0.41
-1.92,-0.41
-1.91,-0.41
-1.9,-0.41
-1.89,-0.41
-1.88,-0.41
-1.87,-0.41
-1.86,-0.41
-1.85,-0.41
-1.84,-0.41
-1.83,-0.41
-1.82,-0.41
-1.81,-0.41
-1.8,-0.41
-1.79,-0.41
-1.78,-0.41
-1.77,-0.41
-1.76,-0.41
-1.75,-0.41
-1.74,-0.41
-1.73,-0.41
-1.72,-0.41
-1.71,-0.41
-1.7,-0.41
-1.69,-0.41
-1.68,-0.41
-1.67,-0.41
-1.66,-0.41
-1.65,-0.41
-1.64,-0.41
-1.63,-0.41
-1.62,-0.41
-1.61,-0.41
-1.6,-0.41
-1.59,-0.41
-1.58,-0.41
-1.57,-0.41
-1.56,-0.41
-1.55,-0.41
-1.54,-0.41
-1.53,-0.41
-1.52,-0.41
-1.51,-0.41
-1.5,-0.41
-1.49,-0.41
-1.48,-0.41
-1.47,-0.41
-1.46,-0.41
-1.45,-0.41
-1.44,-0.41
-1.43,-0.41
-1.42,-0.41
-1.41,-0.41
-1.4,-0.41
-1.39,-0.41
-1.38,-0.41
-1.37,-0.41
-1.36,-0.41
-1.35,-0.41
-1.34,-0.41
-1.33,-0.41
-1.32,-0.41
-1.31,-0.41
-1.3,-0.41
-1.29,-0.41
-1.28,-0.41
-1.27,-0.41
-1.26,-0.41
-1.25,-0.41
-1.24,-0.41
-1.23,-0.41
-1.22,-0.41
-1.21,-0.41
-1.2,-0.41
-1.19,-0.41
-1.18,-0.41
-1.17,-0.41
-1.16,-0.41
-1.15,-0.41
-1.14,-0.41
-1.13,-0.41
-1.12,-0.41
-1.11,-0.41
-1.1,-0.41
-1.09,-0.41
-1.08,-0.41
-1.07,-0.41
-1.06,-0.41
-1.05,-0.41
-1.04,-0.41
-1.03,-0.41
-1.02,-0.41
-1.01,-0.41
-1,-0.41
-0.99,-0.41
-0.98,-0.41
-0.97,-0.41
-0.96,-0.41
-0.95,-0.41
-0.94,-0.41
-0.93,-0.41
-0.92,-0.41
-0.91,-0.41
-0.9,-0.41
-0.89,-0.41
-0.88,-0.41
-0.87,-0.41
-0.86,-0.41
-0.85,-0.41
-0.84,-0.41
-0.83,-0.41
-0.82,-0.41
-0.81,-0.41
-0.8,-0.41
-0.79,-0.41
-0.78,-0.41
-0.77,-0.41
-0.76,-0.41
-0.75,-0.41
-0.74,-0.41
-0.73,-0.41
-0.72,-0.41
-0.71,-0.41
-0.7,-0.41
-0.69,-0.41
-0.68,-0.41
-0.67,-0.41
-0.66,-0.41
-0.65,-0.41
-0.64,-0.41
-0.63,-0.41
-0.62,-0.41
-0.61,-0.41
-0.6,-0.41
-0.59,-0.41
-0.58,-0.41
-0.57,-0.41
-0.56,-0.41
-0.55,-0.41
-0.54,-0.41
-0.53,-0.41
-0.52,-0.41
-0.51,-0.41
-0.5,-0.41
-0.49,-0.41
-0.48,-0.41
-0.47,-0.41
-0.46,-0.41
-0.45,-0.41
-0.44,-0.41
-0.43,-0.41
-0.42,-0.41
-0.41,-0.41
-0.4,-0.41
-0.39,-0.41
-0.38,-0.41
-0.37,-0.41
-0.36,-0.41
-0.35,-0.41
-0.34,-0.41
-0.33,-0.41
-0.32,-0.41
-0.31,-0.41
-0.3,-0.41
-0.29,-0.41
-0.28,-0.41
-0.27,-0.41
-0.26,-0.41
-0.25,-0.41
-0.24,-0.41
-0.23,-0.41
-0.22,-0.41
-0.21,-0.41
-0.2,-0.41
-0.19,-0.41
-0.18,-0.41
-0.17,-0.41
-0.16,-0.41
-0.15,-0.41
-0.14,-0.41
-0.13,-0.41
-0.12,-0.41
-0.11,-0.41
-0.1,-0.41
-0.09,-0.41
-0.08,-0.41
-0.07,-0.41
-0.06,-0.41
-0.05,-0.41
-0.04,-0.41
-0.03,-0.41
-0.02,-0.41
-0.01,-0.41
2.08167e-016,-0.41
0.01,-0.41
0.02,-0.41
0.03,-0.41
0.04,-0.41
0.05,-0.41
0.06,-0.41
0.07,-0.41
0.08,-0.41
0.09,-0.41
0.1,-0.41
0.11,-0.41
0.12,-0.41
0.13,-0.41
0.14,-0.41
0.15,-0.41
0.16,-0.41
0.17,-0.41
0.18,-0.41
0.19,-0.41
0.2,-0.41
0.21,-0.41
0.22,-0.41
0.23,-0.41
0.24,-0.41
0.25,-0.41
0.26,-0.41
0.27,-0.41
0.28,-0.41
0.29,-0.41
0.3,-0.41
0.31,-0.41
0.32,-0.41
0.33,-0.41
0.34,-0.41
0.35,-0.41
0.36,-0.41
0.37,-0.41
0.38,-0.41
0.39,-0.41
0.4,-0.41
0.41,-0.41
0.42,-0.41
0.43,-0.41
0.44,-0.41
0.45,-0.41
0.46,-0.41
0.47,-0.41
0.48,-0.41
0.49,-0.41
0.5,-0.41
0.51,-0.41
0.52,-0.41
0.53,-0.41
0.54,-0.41
0.55,-0.41
0.56,-0.41
0.57,-0.41
0.58,-0.41
0.59,-0.41
0.6,-0.41
0.61,-0.41
0.62,-0.41
0.63,-0.41
0.64,-0.41
0.65,-0.41
0.66,-0.41
0.67,-0.41
0.68,-0.41
0.69,-0.41
0.7,-0.41
0.71,-0.41
0.72,-0.41
0.73,-0.41
0.74,-0.41
0.75,-0.41
0.76,-0.41
0.77,-0.41
0.78,-0.41
0.79,-0.41
0.8,-0.41
0.81,-0.41
0.82,-0.41
0.83,-0.41
0.84,-0.41
0.85,-0.41
0.86,-0.41
0.87,-0.41
0.88,-0.41
0.89,-0.41
0.9,-0.41
0.91,-0.41
0.92,-0.41
0.93,-0.41
0.94,-0.41
0.95,-0.41
0.96,-0.41
0.97,-0.41
0.98,-0.41
0.99,-0.41
1,-0.41
1.01,-0.41
1.02,-0.41
1.03,-0.41
1.04,-0.41
1.05,-0.41
1.06,-0.41
1.07,-0.41
1.08,-0.41
1.09,-0.41
1.1,-0.41
1.11,-0.41
1.12,-0.41
1.13,-0.41
1.14,-0.41
1.15,-0.41
1.16,-0.41
1.17,-0.41
1.18,-0.41
1.19,-0.41
1.2,-0.41
1.21,-0.41
1.22,-0.41
1.23,-0.41
1.24,-0.41
1.25,-0.41
1.26,-0.41
1.27,-0.41
1.28,-0.41
1.29,-0.41
1.3,-0.41
1.31,-0.41
1.32,-0.41
1.33,-0.41
1.34,-0.41
1.35,-0.41
1.36,-0.41
1.37,-0.41
1.38,-0.41
1.39,-0.41
1.4,-0.41
1.41,-0.41
1.42,-0.41
1.43,-0.41
1.44,-0.41
1.45,-0.41
1.46,-0.41
1.47,-0.41
1.48,-0.41
1.49,-0.41
1.5,-0.41
1.51,-0.41
1.52,-0.41
1.53,-0.41
1.54,-0.41
1.55,-0.41
1.56,-0.41
1.57,-0.41
1.58,-0.41
1.59,-0.41
1.6,-0.41
1.61,-0.41
1.62,-0.41
1.63,-0.41
1.64,-0.41
1.65,-0.41
1.66,-0.41
1.67,-0.41
1.68,-0.41
1.69,-0.41
1.7,-0.41
1.71,-0.41
1.72,-0.41
1.73,-0.41
1.74,-0.41
1.75,-0.41
1.76,-0.41
1.77,-0.41
1.78,-0.41
1.79,-0.41
1.8,-0.41
1.81,-0.41
1.82,-0.41
1.83,-0.41
1.84,-0.41
1.85,-0.41
1.86,-0.41
1.87,-0.41
1.88,-0.41
1.89,-0.41
1.9,-0.41
1.91,-0.41
1.92,-0.41
1.93,-0.41
1.94,-0.41
1.95,-0.41
1.96,-0.41
1.97,-0.41
1.98,-0.41
1.99,-0.41
-2,-0.4
-1.99,-0.4
-1.98,-0.4
-1.97,-0.4
-1.96,-0.4
-1.95,-0.4
-1.94,-0.4
-1.93,-0.4
-1.92,-0.4
-1.91,-0.4
-1.9,-0.4
-1.89,-0.4
-1.88,-0.4
-1.87,-0.4
-1.86,-0.4
-1.85,-0.4
-1.84,-0.4
-1.83,-0.4
-1.82,-0.4
-1.81,-0.4
-1.8,-0.4
-1.79,-0.4
-1.78,-0.4
-1.77,-0.4
-1.76,-0.4
-1.75,-0.4
-1.74,-0.4
-1.73,-0.4
-1.72,-0.4
-1.71,-0.4
-1.7,-0.4
-1.69,-0.4
-1.68,-0.4
-1.67,-0.4
-1.66,-0.4
-1.65,-0.4
-1.64,-0.4
-1.63,-0.4
-1.62,-0.4
-1.61,-0.4
-1.6,-0.4
-1.59,-0.4
-1.58,-0.4
-1.57,-0.4
-1.56,-0.4
-1.55,-0.4
-1.54,-0.4
-1.53,-0.4
-1.52,-0.4
-1.51,-0.4
-1.5,-0.4
-1.49,-0.4
-1.48,-0.4
-1.47,-0.4
-1.46,-0.4
-1.45,-0.4
-1.44,-0.4
-1.43,-0.4
-1.42,-0.4
-1.41,-0.4
-1.4,-0.4
-1.39,-0.4
-1.38,-0.4
-1.37,-0.4
-1.36,-0.4
-1.35,-0.4
-1.34,-0.4
-1.33,-0.4
-1.32,-0.4
-1.31,-0.4
-1.3,-0.4
-1.29,-0.4
-1.28,-0.4
-1.27,-0.4
-1.26,-0.4
-1.25,-0.4
-1.24,-0.4
-1.23,-0.4
-1.22,-0.4
-1.21,-0.4
-1.2,-0.4
-1.19,-0.4
-1.18,-0.4
-1.17,-0.4
-1.16,-0.4
-1.15,-0.4
-1.14,-0.4
-1.13,-0.4
-1.12,-0.4
-1.11,-0.4
-1.1,-0.4
-1.09,-0.4
-1.08,-0.4
-1.07,-0.4
-1.06,-0.4
-1.05,-0.4
-1.04,-0.4
-1.03,-0.4
-1.02,-0.4
-1.01,-0.4
-1,-0.4
-0.99,-0.4
-0.98,-0.4
-0.97,-0.4
-0.96,-0.4
-0.95,-0.4
-0.94,-0.4
-0.93,-0.4
-0.92,-0.4
-0.91,-0.4
-0.9,-0.4
-0.89,-0.4
-0.88,-0.4
-0.87,-0.4
-0.86,-0.4
-0.85,-0.4
-0.84,-0.4
-0.83,-0.4
-0.82,-0.4
-0.81,-0.4
-0.8,-0.4
-0.79,-0.4
-0.78,-0.4
-0.77,-0.4
-0.76,-0.4
-0.75,-0.4
-0.74,-0.4
-0.73,-0.4
-0.72,-0.4
-0.71,-0.4
-0.7,-0.4
-0.69,-0.4
-0.68,-0.4
-0.67,-0.4
-0.66,-0.4
-0.65,-0.4
-0.64,-0.4
-0.63,-0.4
-0.62,-0.4
-0.61,-0.4
-0.6,-0.4
-0.59,-0.4
-0.58,-0.4
-0.57,-0.4
-0.56,-0.4
-0.55,-0.4
-0.54,-0.4
-0.53,-0.4
-0.52,-0.4
-0.51,-0.4
-0.5,-0.4
-0.49,-0.4
-0.48,-0.4
-0.47,-0.4
-0.46,-0.4
-0.45,-0.4
-0.44,-0.4
-0.43,-0.4
-0.42,-0.4
-0.41,-0.4
-0.4,-0.4
-0.39,-0.4
-0.38,-0.4
-0.37,-0.4
-0.36,-0.4
-0.35,-0.4
-0.34,-0.4
-0.33,-0.4
-0.32,-0.4
-0.31,-0.4
-0.3,-0.4
-0.29,-0.4
-0.28,-0.4
-0.27,-0.4
-0.26,-0.4
-0.25,-0.4
-0.24,-0.4
-0.23,-0.4
-0.22,-0.4
-0.21,-0.4
-0.2,-0.4
-0.19,-0.4
-0.18,-0.4
-0.17,-0.4
-0.16,-0.4
-0.15,-0.4
-0.14,-0.4
-0.13,-0.4
-0.12,-0.4
-0.11,-0.4
-0.1,-0.4
-0.09,-0.4
-0.08,-0.4
-0.07,-0.4
-0.06,-0.4
-0.05,-0.4
-0.04,-0.4
-0.03,-0.4
-0.02,-0.4
-0.01,-0.4
2.08167e-016,-0.4
0.01,-0.4
0.02,-0.4
0.03,-0.4
0.04,-0.4
0.05,-0.4
0.06,-0.4
0.07,-0.4
0.08,-0.4
0.09,-0.4
0.1,-0.4
0.11,-0.4
0.12,-0.4
0.13,-0.4
0.14,-0.4
0.15,-0.4
0.16,-0.4
0.17,-0.4
0.18,-0.4
0.19,-0.4
0.2,-0.4
0.21,-0.4
0.22,-0.4
0.23,-0.4
0.24,-0.4
0.25,-0.4
0.26,-0.4
0.27,-0.4
0.28,-0.4
0.29,-0.4
0.3,-0.4
0.31,-0.4
0.32,-0.4
0.33,-0.4
0.34,-0.4
0.35,-0.4
0.36,-0.4
0.37,-0.4
0.38,-0.4
0.39,-0.4
0.4,-0.4
0.41,-0.4
0.42,-0.4
0.43,-0.4
0.44,-0.4
0.45,-0.4
0.46,-0.4
0.47,-0.4
0.48,-0.4
0.49,-0.4
0.5,-0.4
0.51,-0.4
0.52,-0.4
0.53,-0.4
0.54,-0.4
0.55,-0.4
0.56,-0.4
0.57,-0.4
0.58,-0.4
0.59,-0.4
0.6,-0.4
0.61,-0.4
0.62,-0.4
0.63,-0.4
0.64,-0.4
0.65,-0.4
0.66,-0.4
0.67,-0.4
0.68,-0.4
0.69,-0.4
0.7,-0.4
0.71,-0.4
0.72,-0.4
0.73,-0.4
0.74,-0.4
0.75,-0.4
0.76,-0.4
0.77,-0.4
0.78,-0.4
0.79,-0.4
0.8,-0.4
0.81,-0.4
0.82,-0.4
0.83,-0.4
0.84,-0.4
0.85,-0.4
0.86,-0.4
0.87,-0.4
0.88,-0.4
0.89,-0.4
0.9,-0.4
0.91,-0.4
0.92,-0.4
0.93,-0.4
0.94,-0.4
0.95,-0.4
0.96,-0.4
0.97,-0.4
0.98,-0.4
0.99,-0.4
1,-0.4
1.01,-0.4
1.02,-0.4
1.03,-0.4
1.04,-0.4
1.05,-0.4
1.06,-0.4
1.07,-0.4
1.08,-0.4
1.09,-0.4
1.1,-0.4
1.11,-0.4
1.12,-0.4
1.13,-0.4
1.14,-0.4
1.15,-0.4
1.16,-0.4
1.17,-0.4
1.18,-0.4
1.19,-0.4
1.2,-0.4
1.21,-0.4
1.22,-0.4
1.23,-0.4
1.24,-0.4
1.25,-0.4
1.26,-0.4
1.27,-0.4
1.28,-0.4
1.29,-0.4
1.3,-0.4
1.31,-0.4
1.32,-0.4
1.33,-0.4
1.34,-0.4
1.35,-0.4
1.36,-0.4
1.37,-0.4
1.38,-0.4
1.39,-0.4
1.4,-0.4
1.41,-0.4
1.42,-0.4
1.43,-0.4
1.44,-0.4
1.45,-0.4
1.46,-0.4
1.47,-0.4
1.48,-0.4
1.49,-0.4
1.5,-0.4
1.51,-0.4
1.52,-0.4
1.53,-0.4
1.54,-0.4
1.55,-0.4
1.56,-0.4
1.57,-0.4
1.58,-0.4
1.59,-0.4
1.6,-0.4
1.61,-0.4
1.62,-0.4
1.63,-0.4
1.64,-0.4
1.65,-0.4
1.66,-0.4
1.67,-0.4
1.68,-0.4
1.69,-0.4
1.7,-0.4
1.71,-0.4
1.72,-0.4
1.73,-0.4
1.74,-0.4
1.75,-0.4
1.76,-0.4
1.77,-0.4
1.78,-0.4
1.79,-0.4
1.8,-0.4
1.81,-0.4
1.82,-0.4
1.83,-0.4
1.84,-0.4
1.85,-0.4
1.86,-0.4
1.87,-0.4
1.88,-0.4
1.89,-0.4
1.9,-0.4
1.91,-0.4
1.92,-0.4
1.93,-0.4
1.94,-0.4
1.95,-0.4
1.96,-0.4
1.97,-0.4
1.98,-0.4
1.99,-0.4
-2,-0.39
-1.99,-0.39
-1.98,-0.39
-1.97,-0.39
-1.96,-0.39
-1.95,-0.39
-1.94,-0.39
-1.93,-0.39
-1.92,-0.39
-1.91,-0.39
-1.9,-0.39
-1.89,-0.39
-1.88,-0.39
-1.87,-0.39
-1.86,-0.39
-1.85,-0.39
-1.84,-0.39
-1.83,-0.39
-1.82,-0.39
-1.81,-0.39
